Date,Open,High,Low,Close,거래량,거래대금,상장시가총액,Change
2022-06-20,2449.89,2449.89,2372.35,2391.03,592701890,9.09229E+12,1.88148E+15,-2.044302786
2022-06-21,2402.99,2423.48,2385.6,2408.93,479678348,7.44076E+12,1.89497E+15,0.748631343
2022-06-22,2417.11,2418.05,2342.81,2342.81,532138957,8.69013E+12,1.84389E+15,-2.744787105
2022-06-23,2347.84,2361.23,2306.48,2314.32,749660688,1.02124E+13,1.82118E+15,-1.216061055
2022-06-24,2327.11,2373.48,2319.99,2366.6,654445552,8.46916E+12,1.86232E+15,2.258978879
2022-06-27,2383.2,2418.94,2365.86,2401.92,510587331,7.65636E+12,1.89053E+15,1.492436407
2022-06-28,2405.2,2422.1,2393.96,2422.09,564985557,7.19343E+12,1.90621E+15,0.839744871
2022-06-29,2387.1,2393.25,2375.45,2377.99,422127378,7.96581E+12,1.87128E+15,-1.820741591
2022-06-30,2368.57,2368.57,2332.59,2332.64,515396401,8.92348E+12,1.83549E+15,-1.90707278
2022-07-01,2342.92,2354.97,2291.49,2305.42,530345985,8.68767E+12,1.81429E+15,-1.16691817
2022-07-04,2310.73,2318.31,2276.63,2300.34,467959552,7.33936E+12,1.81067E+15,-0.220350305
2022-07-05,2322.11,2344.08,2309.62,2341.78,323904543,6.89058E+12,1.84252E+15,1.801472826
2022-07-06,2330.11,2332.14,2290.33,2292.01,410732087,8.91947E+12,1.80423E+15,-2.125306391
2022-07-07,2308.97,2344.14,2307.9,2334.27,340172962,7.65264E+12,1.83789E+15,1.843796493
2022-07-08,2352.49,2367.84,2348.74,2350.61,411424871,7.00812E+12,1.85089E+15,0.700004712
2022-07-11,2357.43,2363.26,2337.82,2340.27,377108087,6.30123E+12,1.84326E+15,-0.439885817
2022-07-12,2330.88,2333.02,2303.74,2317.76,379308230,6.36926E+12,1.82499E+15,-0.961854829
2022-07-13,2324.45,2341.19,2312.49,2328.61,308806098,5.9985E+12,1.83298E+15,0.468124396
2022-07-14,2316.41,2338.29,2307.69,2322.32,349137973,6.53986E+12,1.82959E+15,-0.270118225
2022-07-15,2335.12,2337.3,2293.45,2330.98,319675148,7.38321E+12,1.83726E+15,0.372902959
2022-07-18,2350.48,2376.5,2344.12,2375.25,324357054,7.10466E+12,1.87311E+15,1.899201194
2022-07-19,2367.52,2372.74,2359.59,2370.97,339377650,6.55619E+12,1.8694E+15,-0.180191559
2022-07-20,2406.29,2410.06,2382.65,2386.85,333329038,7.4348E+12,1.88164E+15,0.66976807
2022-07-21,2387.91,2411.96,2387.91,2409.16,295624147,6.30907E+12,1.89906E+15,0.934704736
2022-07-22,2405.37,2417.91,2391.48,2393.14,381596729,6.97385E+12,1.8865E+15,-0.664962061
2022-07-25,2385.65,2412.47,2385.65,2403.69,323090645,5.95986E+12,1.89426E+15,0.440843411
2022-07-26,2397.27,2415.39,2395.17,2412.96,415671406,6.24074E+12,1.90121E+15,0.385657052
2022-07-27,2412.52,2415.53,2396.19,2415.53,333587637,7.0498E+12,1.90352E+15,0.106508189
2022-07-28,2437.57,2443.43,2429.07,2435.27,491073262,9.19643E+12,1.91942E+15,0.817211958
