date,Close,Open,High,Low,Change,Change value,press_c,0_percent_c,1_percent_c,2_percent_c,뉴스개수_c,press_f,0_percent_f,1_percent_f,2_percent_f,뉴스개수_f,부정_c,긍정_c,중립_c,부정_f,긍정_f,중립_f
20211129,1190.69,1195.8,1196.0,1189.9,-0.0031,-3.740000000000009,일반언론,0.3039485766758494,0.09917355371900827,0.5968778696051423,1089.0,네이버금융,0.7777777777777778,0.16666666666666666,0.05555555555555555,18.0,331.0,108.0,650.0,14.0,3.0,1.0
20211130,1182.71,1190.96,1191.73,1182.26,-0.0067,-7.980000000000018,일반언론,0.256797583081571,0.11027190332326284,0.6329305135951662,662.0,네이버금융,0.5882352941176471,0.23529411764705882,0.17647058823529413,17.0,170.0,73.0,419.0,10.0,4.0,3.0
20211201,1176.93,1182.84,1185.49,1173.33,-0.0049,-5.779999999999973,일반언론,0.3132530120481928,0.10090361445783133,0.5858433734939759,664.0,네이버금융,0.6666666666666666,0.26666666666666666,0.06666666666666667,15.0,208.0,67.0,389.0,10.0,4.0,1.0
20211202,1176.74,1177.06,1179.35,1173.32,-0.0002,-0.1900000000000545,일반언론,0.28794326241134754,0.13049645390070921,0.5815602836879432,705.0,네이버금융,0.625,0.3125,0.0625,16.0,203.0,92.0,410.0,10.0,5.0,1.0
20211203,1181.0,1176.85,1183.63,1175.83,0.0036,4.259999999999991,일반언론,0.28837209302325584,0.09767441860465116,0.6139534883720931,645.0,네이버금융,0.4375,0.375,0.1875,16.0,186.0,63.0,396.0,7.0,6.0,3.0
20211206,1180.54,1184.85,1186.49,1179.7,-0.0004,-0.4600000000000364,일반언론,0.30093457943925234,0.11401869158878504,0.5850467289719626,1070.0,네이버금융,0.5,0.1,0.4,20.0,322.0,122.0,626.0,10.0,2.0,8.0
20211207,1176.73,1180.66,1184.03,1176.56,-0.0032,-3.8099999999999454,일반언론,0.25299401197604793,0.13323353293413173,0.6137724550898204,668.0,네이버금융,0.375,0.5625,0.0625,16.0,169.0,89.0,410.0,6.0,9.0,1.0
20211208,1175.19,1176.85,1179.31,1175.12,-0.0013,-1.5399999999999636,일반언론,0.2608695652173913,0.12903225806451613,0.6100981767180925,713.0,네이버금융,0.375,0.5,0.125,16.0,186.0,92.0,435.0,6.0,8.0,2.0
20211209,1178.15,1173.42,1179.37,1172.62,0.0025,2.9600000000000364,일반언론,0.26262626262626265,0.1240981240981241,0.6132756132756133,693.0,네이버금융,0.26666666666666666,0.5333333333333333,0.2,15.0,182.0,86.0,425.0,4.0,8.0,3.0
20211210,1180.86,1178.27,1182.82,1176.4,0.0023,2.709999999999809,일반언론,0.3076923076923077,0.11328671328671329,0.579020979020979,715.0,네이버금융,0.8125,0.0625,0.125,16.0,220.0,81.0,414.0,13.0,1.0,2.0
20211213,1184.91,1180.96,1186.16,1177.03,0.0034,4.050000000000182,일반언론,0.3172613307618129,0.09546769527483125,0.5872709739633558,1037.0,네이버금융,0.3333333333333333,0.3333333333333333,0.3333333333333333,18.0,329.0,99.0,609.0,6.0,6.0,6.0
20211214,1185.19,1185.1,1186.38,1180.97,0.0002,0.2799999999999727,일반언론,0.29737609329446063,0.12099125364431487,0.5816326530612245,686.0,네이버금융,0.8666666666666667,0.0,0.13333333333333333,15.0,204.0,83.0,399.0,13.0,0.0,2.0
20211215,1184.57,1185.24,1190.22,1183.93,-0.0005,-0.6200000000001182,일반언론,0.30500758725341426,0.12291350531107739,0.5720789074355084,659.0,네이버금융,0.6875,0.0,0.3125,16.0,201.0,81.0,377.0,11.0,0.0,5.0
20211216,1186.29,1185.41,1188.86,1181.63,0.0015,1.7200000000000273,일반언론,0.28407460545193686,0.11764705882352941,0.5982783357245337,697.0,네이버금융,0.2,0.8,0.0,15.0,198.0,82.0,417.0,3.0,12.0,0.0
20211217,1187.7,1186.39,1188.63,1180.03,0.0012,1.410000000000082,일반언론,0.3084795321637427,0.12719298245614036,0.564327485380117,684.0,네이버금융,0.47058823529411764,0.29411764705882354,0.23529411764705882,17.0,211.0,87.0,386.0,8.0,5.0,4.0
20211220,1189.53,1188.1,1192.67,1186.79,0.0015,1.8299999999999272,일반언론,0.3118580765639589,0.11391223155929038,0.5742296918767507,1071.0,네이버금융,0.5555555555555556,0.2222222222222222,0.2222222222222222,18.0,334.0,122.0,615.0,10.0,4.0,4.0
20211221,1190.67,1189.95,1193.81,1189.0,0.001,1.1400000000001,일반언론,0.27606461086637296,0.11013215859030837,0.6138032305433186,681.0,네이버금융,0.4375,0.4375,0.125,16.0,188.0,75.0,418.0,7.0,7.0,2.0
20211222,1190.21,1190.43,1192.98,1189.5,-0.0004,-0.4600000000000364,일반언론,0.27113702623906705,0.141399416909621,0.5874635568513119,686.0,네이버금융,0.25,0.5625,0.1875,16.0,186.0,97.0,403.0,4.0,9.0,3.0
20211223,1185.55,1187.94,1190.76,1184.89,-0.0039,-4.660000000000082,일반언론,0.26220362622036264,0.11576011157601115,0.6220362622036262,717.0,네이버금융,0.3125,0.625,0.0625,16.0,188.0,83.0,446.0,5.0,10.0,1.0
20211224,1185.99,1185.64,1188.4,1184.69,0.0004,0.4400000000000545,일반언론,0.26527570789865873,0.13114754098360656,0.6035767511177347,671.0,네이버금융,0.3333333333333333,0.4666666666666667,0.2,15.0,178.0,88.0,405.0,5.0,7.0,3.0
20211227,1185.61,1187.1,1188.63,1185.02,-0.0003,-0.3800000000001091,일반언론,0.29411764705882354,0.12632594021215043,0.579556412729026,1037.0,네이버금융,0.47058823529411764,0.29411764705882354,0.23529411764705882,17.0,305.0,131.0,601.0,8.0,5.0,4.0
20211228,1188.09,1186.59,1189.39,1185.31,0.0021,2.480000000000018,일반언론,0.25,0.12272727272727273,0.6272727272727273,660.0,네이버금융,0.3125,0.5625,0.125,16.0,165.0,81.0,414.0,5.0,9.0,2.0
20211229,1184.7,1188.14,1188.59,1184.06,-0.0029,-3.3899999999998727,일반언론,0.28012519561815336,0.10172143974960876,0.6181533646322379,639.0,네이버금융,0.7647058823529411,0.23529411764705882,0.0,17.0,179.0,65.0,395.0,13.0,4.0,0.0
20211230,1189.36,1184.79,1190.72,1182.75,0.0039,4.659999999999855,일반언론,0.28217054263565894,0.13178294573643412,0.586046511627907,645.0,네이버금융,0.35294117647058826,0.35294117647058826,0.29411764705882354,17.0,182.0,85.0,378.0,6.0,6.0,5.0
20211231,1187.96,1190.22,1191.31,1186.67,-0.0012,-1.3999999999998636,일반언론,0.27724358974358976,0.10096153846153846,0.6217948717948718,624.0,네이버금융,0.75,0.125,0.125,8.0,173.0,63.0,388.0,6.0,1.0,1.0
20220103,1193.0,1189.8,1193.86,1187.55,0.0042,5.039999999999964,일반언론,0.25989672977624784,0.153184165232358,0.5869191049913941,581.0,네이버금융,0.0,0.5,0.5,6.0,151.0,89.0,341.0,0.0,3.0,3.0
20220104,1197.49,1194.77,1199.49,1192.75,0.0038,4.490000000000009,일반언론,0.23589001447178004,0.13603473227206947,0.6280752532561505,691.0,네이버금융,0.16666666666666666,0.6666666666666666,0.16666666666666666,12.0,163.0,94.0,434.0,2.0,8.0,2.0
20220105,1198.2,1197.54,1200.18,1195.91,0.0006,0.7100000000000364,일반언론,0.26194144838212635,0.10631741140215717,0.6317411402157165,649.0,네이버금융,0.4,0.45,0.15,20.0,170.0,69.0,410.0,8.0,9.0,3.0
20220106,1204.95,1200.65,1207.11,1197.2,0.0056,6.75,일반언론,0.2765647743813683,0.11208151382823872,0.611353711790393,687.0,네이버금융,0.3333333333333333,0.5,0.16666666666666666,18.0,190.0,77.0,420.0,6.0,9.0,3.0
20220107,1197.63,1205.03,1205.78,1197.32,-0.0060999999999999,-7.319999999999936,일반언론,0.290625,0.0890625,0.6203125,640.0,네이버금융,0.5,0.2777777777777778,0.2222222222222222,18.0,186.0,57.0,397.0,9.0,5.0,4.0
20220110,1198.04,1198.2,1201.81,1195.95,0.0003,0.4099999999998545,일반언론,0.31522793404461685,0.08341416100872939,0.6013579049466538,1031.0,네이버금융,0.4,0.3333333333333333,0.26666666666666666,30.0,325.0,86.0,620.0,12.0,10.0,8.0
20220111,1192.31,1198.14,1198.6,1192.3,-0.0048,-5.730000000000018,일반언론,0.2876712328767123,0.106544901065449,0.6057838660578386,657.0,네이버금융,0.3333333333333333,0.5833333333333334,0.08333333333333333,12.0,189.0,70.0,398.0,4.0,7.0,1.0
20220112,1185.87,1190.55,1193.2,1185.11,-0.0054,-6.440000000000055,일반언론,0.28763040238450077,0.11624441132637854,0.5961251862891207,671.0,네이버금융,0.7222222222222222,0.0,0.2777777777777778,18.0,193.0,78.0,400.0,13.0,0.0,5.0
20220113,1186.11,1185.96,1189.94,1184.04,0.0002,0.2400000000000091,일반언론,0.34036144578313254,0.125,0.5346385542168675,664.0,네이버금융,0.2631578947368421,0.5263157894736842,0.21052631578947367,19.0,226.0,83.0,355.0,5.0,10.0,4.0
20220114,1190.07,1186.77,1192.42,1185.67,0.0033,3.960000000000037,일반언론,0.3343558282208589,0.09815950920245399,0.5674846625766872,652.0,네이버금융,0.5882352941176471,0.17647058823529413,0.23529411764705882,17.0,218.0,64.0,370.0,10.0,3.0,4.0
20220117,1189.99,1190.55,1194.13,1189.49,-0.0001,-0.0799999999999272,일반언론,0.30754536771728747,0.09169054441260745,0.600764087870105,1047.0,네이버금융,0.6785714285714286,0.10714285714285714,0.21428571428571427,28.0,322.0,96.0,629.0,19.0,3.0,6.0
20220118,1192.69,1190.98,1194.33,1185.93,0.0023,2.700000000000045,일반언론,0.30134932533733133,0.0944527736131934,0.6041979010494752,667.0,네이버금융,0.6363636363636364,0.0,0.36363636363636365,11.0,201.0,63.0,403.0,7.0,0.0,4.0
20220119,1188.13,1193.03,1193.94,1186.66,-0.0038,-4.559999999999945,일반언론,0.3143712574850299,0.1122754491017964,0.5733532934131736,668.0,네이버금융,0.42857142857142855,0.5,0.07142857142857142,14.0,210.0,75.0,383.0,6.0,7.0,1.0
20220120,1192.42,1188.21,1193.88,1187.19,0.0036,4.289999999999964,일반언론,0.28717201166180756,0.11807580174927114,0.5947521865889213,686.0,네이버금융,0.25,0.5,0.25,16.0,197.0,81.0,408.0,4.0,8.0,4.0
20220121,1192.51,1192.49,1195.05,1190.14,0.0001,0.0899999999999181,일반언론,0.3235747303543914,0.08628659476117104,0.5901386748844376,649.0,네이버금융,0.23529411764705882,0.5882352941176471,0.17647058823529413,17.0,210.0,56.0,383.0,4.0,10.0,3.0
20220124,1195.59,1193.3,1197.9,1192.49,0.0026,3.0799999999999272,일반언론,0.3166823751178134,0.08765315739868049,0.5956644674835061,1061.0,네이버금융,0.42857142857142855,0.21428571428571427,0.35714285714285715,28.0,336.0,93.0,632.0,12.0,6.0,10.0
20220125,1196.35,1195.69,1199.93,1195.17,0.0006,0.7599999999999909,일반언론,0.27089337175792505,0.14265129682997119,0.5864553314121037,694.0,네이버금융,0.15384615384615385,0.46153846153846156,0.38461538461538464,13.0,188.0,99.0,407.0,2.0,6.0,5.0
20220126,1197.03,1196.35,1198.51,1194.29,0.0006,0.6800000000000637,일반언론,0.2950354609929078,0.14042553191489363,0.5645390070921986,705.0,네이버금융,0.47058823529411764,0.4117647058823529,0.11764705882352941,17.0,208.0,99.0,398.0,8.0,7.0,2.0
20220127,1203.77,1200.75,1205.79,1200.15,0.0056,6.740000000000009,일반언론,0.3073463268365817,0.1409295352323838,0.5517241379310345,667.0,네이버금융,0.5789473684210527,0.15789473684210525,0.2631578947368421,19.0,205.0,94.0,368.0,11.0,3.0,5.0
20220128,1209.56,1203.82,1213.86,1203.65,0.0048,5.789999999999964,일반언론,0.3053545586107091,0.12735166425470332,0.5672937771345875,691.0,네이버금융,0.8823529411764706,0.0,0.11764705882352941,17.0,211.0,88.0,392.0,15.0,0.0,2.0
20220131,1204.63,1209.71,1212.92,1204.2,-0.0040999999999999,-4.929999999999836,일반언론,0.2806236080178174,0.0957683741648107,0.623608017817372,449.0,네이버금융,0.6,0.2,0.2,25.0,126.0,43.0,280.0,15.0,5.0,5.0
20220201,1202.31,1204.75,1208.01,1201.61,-0.0019,-2.320000000000164,일반언론,0.5,0.25,0.25,12.0,네이버금융,0.25,0.6666666666666666,0.08333333333333333,12.0,6.0,3.0,3.0,3.0,8.0,1.0
20220202,1199.46,1202.47,1204.41,1198.82,-0.0024,-2.849999999999909,일반언론,0.4166666666666667,0.16666666666666666,0.4166666666666667,12.0,네이버금융,0.4444444444444444,0.5,0.05555555555555555,18.0,5.0,2.0,5.0,8.0,9.0,1.0
20220203,1199.47,1200.36,1207.19,1198.68,0.0,0.0099999999999909,일반언론,0.3092105263157895,0.12335526315789473,0.5674342105263158,608.0,네이버금융,0.4666666666666667,0.3333333333333333,0.2,15.0,188.0,75.0,345.0,7.0,5.0,3.0
20220204,1198.25,1200.65,1202.05,1196.81,-0.001,-1.2200000000000273,일반언론,0.3516819571865443,0.0963302752293578,0.5519877675840978,654.0,네이버금융,0.6666666666666666,0.2777777777777778,0.05555555555555555,18.0,230.0,63.0,361.0,12.0,5.0,1.0
20220207,1196.87,1199.0,1201.09,1196.72,-0.0012,-1.3800000000001091,일반언론,0.30880929332042595,0.08809293320425944,0.6030977734753146,1033.0,네이버금융,0.32142857142857145,0.5,0.17857142857142858,28.0,319.0,91.0,623.0,9.0,14.0,5.0
20220208,1196.35,1196.92,1200.38,1196.21,-0.0004,-0.5199999999999818,일반언론,0.2696296296296296,0.10518518518518519,0.6251851851851852,675.0,네이버금융,0.9090909090909091,0.0,0.09090909090909091,11.0,182.0,71.0,422.0,10.0,0.0,1.0
20220209,1194.05,1196.4,1197.47,1193.02,-0.0019,-2.2999999999999545,일반언론,0.2857142857142857,0.10245310245310245,0.6118326118326118,693.0,네이버금융,0.3684210526315789,0.3684210526315789,0.2631578947368421,19.0,198.0,71.0,424.0,7.0,7.0,5.0
20220210,1199.83,1194.17,1200.65,1193.42,0.0048,5.779999999999973,일반언론,0.3103448275862069,0.14367816091954022,0.5459770114942529,696.0,네이버금융,0.6,0.2,0.2,20.0,216.0,100.0,380.0,12.0,4.0,4.0
20220211,1199.48,1200.1,1201.87,1193.23,-0.0003,-0.349999999999909,일반언론,0.281767955801105,0.11187845303867404,0.606353591160221,724.0,네이버금융,1.0,0.0,0.0,3.0,204.0,81.0,439.0,3.0,0.0,0.0
20220214,1197.32,1200.1,1200.17,1193.93,-0.0018,-2.160000000000082,일반언론,0.32558139534883723,0.09581395348837209,0.5786046511627907,1075.0,네이버금융,0.4444444444444444,0.2222222222222222,0.3333333333333333,9.0,350.0,103.0,622.0,4.0,2.0,3.0
20220215,1196.76,1197.44,1200.59,1195.29,-0.0005,-0.5599999999999454,일반언론,0.26029411764705884,0.10735294117647058,0.6323529411764706,680.0,네이버금융,0.3076923076923077,0.38461538461538464,0.3076923076923077,13.0,177.0,73.0,430.0,4.0,5.0,4.0
20220216,1196.53,1196.86,1199.57,1195.22,-0.0002,-0.2300000000000182,일반언론,0.3058470764617691,0.07946026986506746,0.6146926536731634,667.0,네이버금융,0.35294117647058826,0.47058823529411764,0.17647058823529413,17.0,204.0,53.0,410.0,6.0,8.0,3.0
20220217,1198.63,1196.69,1200.06,1194.44,0.0018,2.1000000000001364,일반언론,0.27866473149492016,0.1320754716981132,0.5892597968069666,689.0,네이버금융,0.6111111111111112,0.16666666666666666,0.2222222222222222,18.0,192.0,91.0,406.0,11.0,3.0,4.0
20220218,1195.59,1198.76,1199.55,1192.95,-0.0025,-3.040000000000191,일반언론,0.3352601156069364,0.1069364161849711,0.5578034682080925,692.0,네이버금융,0.7333333333333333,0.2,0.06666666666666667,15.0,232.0,74.0,386.0,11.0,3.0,1.0
20220221,1193.68,1198.3,1199.72,1189.73,-0.0016,-1.9099999999998545,일반언론,0.31861804222648754,0.08445297504798464,0.5969289827255279,1042.0,네이버금융,0.5,0.2857142857142857,0.21428571428571427,28.0,332.0,88.0,622.0,14.0,8.0,6.0
20220222,1191.9,1194.6,1196.6,1190.74,-0.0015,-1.7799999999999727,일반언론,0.29461756373937675,0.11473087818696884,0.5906515580736544,706.0,네이버금융,0.8461538461538461,0.07692307692307693,0.07692307692307693,13.0,208.0,81.0,417.0,11.0,1.0,1.0
20220223,1192.44,1193.03,1194.34,1189.64,0.0005,0.5399999999999636,일반언론,0.29685157421289354,0.10944527736131934,0.5937031484257871,667.0,네이버금융,0.8,0.15,0.05,20.0,198.0,73.0,396.0,16.0,3.0,1.0
20220224,1206.05,1192.6,1211.47,1191.93,0.0113999999999999,13.6099999999999,일반언론,0.29,0.11,0.6,700.0,네이버금융,0.5294117647058824,0.23529411764705882,0.23529411764705882,17.0,203.0,77.0,420.0,9.0,4.0,4.0
20220225,1197.57,1206.11,1206.9,1197.73,-0.0069999999999999,-8.480000000000018,일반언론,0.2942008486562942,0.09618104667609619,0.6096181046676096,707.0,네이버금융,0.5,0.3888888888888889,0.1111111111111111,18.0,208.0,68.0,431.0,9.0,7.0,2.0
20220228,1200.12,1207.65,1208.97,1200.76,0.0021,2.5499999999999545,일반언론,0.3358070500927644,0.12523191094619665,0.538961038961039,1078.0,네이버금융,0.8,0.08,0.12,25.0,362.0,135.0,581.0,20.0,2.0,3.0
20220301,1205.32,1201.18,1206.37,1197.68,0.0043,5.2000000000000455,일반언론,0.3720508166969147,0.0998185117967332,0.5281306715063521,551.0,네이버금융,0.6,0.0,0.4,5.0,205.0,55.0,291.0,3.0,0.0,2.0
20220302,1203.16,1205.42,1208.99,1201.98,-0.0018,-2.1599999999998545,일반언론,0.3580645161290323,0.0967741935483871,0.5451612903225806,620.0,네이버금융,0.15,0.7,0.15,20.0,222.0,60.0,338.0,3.0,14.0,3.0
20220303,1205.54,1203.26,1209.29,1202.18,0.002,2.3799999999998818,일반언론,0.31085043988269795,0.06451612903225806,0.624633431085044,682.0,네이버금융,0.42105263157894735,0.3684210526315789,0.21052631578947367,19.0,212.0,44.0,426.0,8.0,7.0,4.0
20220304,1217.45,1206.93,1219.78,1206.35,0.0098999999999999,11.910000000000082,일반언론,0.26521739130434785,0.14782608695652175,0.5869565217391305,690.0,네이버금융,0.7777777777777778,0.1111111111111111,0.1111111111111111,18.0,183.0,102.0,405.0,14.0,2.0,2.0
20220307,1232.14,1221.65,1233.47,1220.05,0.0121,14.690000000000056,일반언론,0.3560460652591171,0.09980806142034548,0.5441458733205374,1042.0,네이버금융,0.6896551724137931,0.13793103448275862,0.1724137931034483,29.0,371.0,104.0,567.0,20.0,4.0,5.0
20220308,1233.53,1232.26,1238.83,1227.97,0.0011,1.389999999999873,일반언론,0.33035714285714285,0.12351190476190477,0.5461309523809523,672.0,네이버금융,0.6666666666666666,0.3333333333333333,0.0,12.0,222.0,83.0,367.0,8.0,4.0,0.0
20220309,1223.13,1233.64,1235.94,1222.75,-0.0084,-10.399999999999864,일반언론,0.3013182674199623,0.1016949152542373,0.5969868173258004,531.0,네이버금융,0.7,0.2,0.1,20.0,160.0,54.0,317.0,14.0,4.0,2.0
20220310,1228.83,1223.24,1231.74,1223.13,0.0046999999999999,5.699999999999818,일반언론,0.2801857585139319,0.11145510835913312,0.608359133126935,646.0,네이버금융,0.6842105263157895,0.15789473684210525,0.15789473684210525,19.0,181.0,72.0,393.0,13.0,3.0,3.0
20220311,1237.08,1228.77,1237.91,1228.23,0.0067,8.25,일반언론,0.2593192868719611,0.11993517017828201,0.6207455429497569,617.0,네이버금융,0.47058823529411764,0.5294117647058824,0.0,17.0,160.0,74.0,383.0,8.0,9.0,0.0
20220314,1240.64,1237.1,1242.82,1234.68,0.0029,3.560000000000173,일반언론,0.2850378787878788,0.1240530303030303,0.5909090909090909,1056.0,네이버금융,0.22580645161290322,0.4838709677419355,0.2903225806451613,31.0,301.0,131.0,624.0,7.0,15.0,9.0
20220315,1240.62,1242.01,1247.35,1239.3,-0.0,-0.0200000000002091,일반언론,0.23941605839416058,0.11386861313868613,0.6467153284671533,685.0,네이버금융,0.6923076923076923,0.07692307692307693,0.23076923076923078,13.0,164.0,78.0,443.0,9.0,1.0,3.0
20220316,1225.35,1241.66,1244.06,1225.32,-0.0123,-15.269999999999982,일반언론,0.30654761904761907,0.11011904761904762,0.5833333333333334,672.0,네이버금융,0.5,0.45,0.05,20.0,206.0,74.0,392.0,10.0,9.0,1.0
20220317,1209.89,1224.95,1227.7,1207.83,-0.0126,-15.459999999999807,일반언론,0.2705530642750374,0.11210762331838565,0.617339312406577,669.0,네이버금융,0.5789473684210527,0.2631578947368421,0.15789473684210525,19.0,181.0,75.0,413.0,11.0,5.0,3.0
20220318,1211.15,1210.58,1217.27,1207.01,0.001,1.259999999999991,일반언론,0.2821270310192024,0.11964549483013294,0.5982274741506647,677.0,네이버금융,0.2777777777777778,0.5555555555555556,0.16666666666666666,18.0,191.0,81.0,405.0,5.0,10.0,3.0
20220321,1217.55,1211.55,1219.23,1210.39,0.0053,6.399999999999864,일반언론,0.26536312849162014,0.1005586592178771,0.6340782122905028,1074.0,네이버금융,0.7,0.1,0.2,30.0,285.0,108.0,681.0,21.0,3.0,6.0
20220322,1215.07,1218.82,1223.92,1214.51,-0.002,-2.480000000000018,일반언론,0.2460202604920405,0.09261939218523878,0.6613603473227206,691.0,네이버금융,0.6923076923076923,0.23076923076923078,0.07692307692307693,13.0,170.0,64.0,457.0,9.0,3.0,1.0
20220323,1218.62,1215.19,1219.8,1210.91,0.0029,3.5499999999999545,일반언론,0.24393723252496433,0.1340941512125535,0.6219686162624821,701.0,네이버금융,0.42105263157894735,0.3157894736842105,0.2631578947368421,19.0,171.0,94.0,436.0,8.0,6.0,5.0
20220324,1219.58,1219.02,1225.05,1217.1,0.0008,0.9600000000000364,일반언론,0.22237380627557982,0.10504774897680765,0.6725784447476125,733.0,네이버금융,0.7777777777777778,0.2222222222222222,0.0,18.0,163.0,77.0,493.0,14.0,4.0,0.0
20220325,1225.08,1221.0,1226.31,1216.35,0.0045,5.5,일반언론,0.28450704225352114,0.09718309859154929,0.6183098591549295,710.0,네이버금융,0.5555555555555556,0.3333333333333333,0.1111111111111111,18.0,202.0,69.0,439.0,10.0,6.0,2.0
20220328,1223.65,1224.4,1227.86,1222.27,-0.0012,-1.4299999999998363,일반언론,0.2667893284268629,0.10119595216191353,0.6320147194112236,1087.0,네이버금융,0.32142857142857145,0.32142857142857145,0.35714285714285715,28.0,290.0,110.0,687.0,9.0,9.0,10.0
20220329,1207.35,1223.82,1225.12,1207.27,-0.0133,-16.300000000000182,일반언론,0.2507418397626113,0.1142433234421365,0.6350148367952523,674.0,네이버금융,0.38461538461538464,0.3076923076923077,0.3076923076923077,13.0,169.0,77.0,428.0,5.0,4.0,4.0
20220330,1210.31,1208.19,1213.22,1207.06,0.0025,2.9600000000000364,일반언론,0.26384839650145775,0.10641399416909621,0.6297376093294461,686.0,네이버금융,0.5,0.4,0.1,20.0,181.0,73.0,432.0,10.0,8.0,2.0
20220331,1214.17,1210.51,1215.47,1208.16,0.0032,3.8600000000001273,일반언론,0.2555720653789004,0.10549777117384844,0.6389301634472511,673.0,네이버금융,0.8333333333333334,0.1111111111111111,0.05555555555555555,18.0,172.0,71.0,430.0,15.0,2.0,1.0
20220401,1219.73,1215.13,1220.27,1214.39,0.0046,5.559999999999945,일반언론,0.2740740740740741,0.12148148148148148,0.6044444444444445,675.0,네이버금융,0.29411764705882354,0.47058823529411764,0.23529411764705882,17.0,185.0,82.0,408.0,5.0,8.0,4.0
20220404,1213.75,1219.8,1220.26,1213.54,-0.0049,-5.980000000000018,일반언론,0.26753670473083196,0.11092985318107668,0.6215334420880914,613.0,네이버금융,0.0,0.2857142857142857,0.7142857142857143,7.0,164.0,68.0,381.0,0.0,2.0,5.0
20220405,1218.22,1214.49,1220.31,1210.31,0.0037,4.470000000000027,일반언론,0.2644230769230769,0.11538461538461539,0.6201923076923077,624.0,네이버금융,0.25,0.6666666666666666,0.08333333333333333,12.0,165.0,72.0,387.0,3.0,8.0,1.0
20220406,1217.48,1218.82,1221.95,1215.85,-0.0006,-0.7400000000000091,일반언론,0.28996865203761757,0.0987460815047022,0.6112852664576802,638.0,네이버금융,0.2777777777777778,0.6666666666666666,0.05555555555555555,18.0,185.0,63.0,390.0,5.0,12.0,1.0
20220407,1222.55,1217.6,1223.95,1216.37,0.0042,5.069999999999936,일반언론,0.27662721893491127,0.11982248520710059,0.6035502958579881,676.0,네이버금융,0.1875,0.625,0.1875,16.0,187.0,81.0,408.0,3.0,10.0,3.0
20220408,1229.19,1222.76,1230.86,1221.29,0.0054,6.6400000000001,일반언론,0.28419452887537994,0.13829787234042554,0.5775075987841946,658.0,네이버금융,0.35294117647058826,0.5294117647058824,0.11764705882352941,17.0,187.0,91.0,380.0,6.0,9.0,2.0
20220411,1234.32,1228.95,1236.81,1228.94,0.0042,5.129999999999882,일반언론,0.2681297709923664,0.10114503816793893,0.6307251908396947,1048.0,네이버금융,0.3333333333333333,0.5925925925925926,0.07407407407407407,27.0,281.0,106.0,661.0,9.0,16.0,2.0
20220412,1228.08,1234.9,1238.63,1224.52,-0.0051,-6.240000000000009,일반언론,0.28955223880597014,0.11044776119402985,0.6,670.0,네이버금융,0.08333333333333333,0.6666666666666666,0.25,12.0,194.0,74.0,402.0,1.0,8.0,3.0
20220413,1223.23,1228.15,1231.69,1221.71,-0.0039,-4.849999999999909,일반언론,0.3013698630136986,0.1004566210045662,0.5981735159817352,657.0,네이버금융,0.3684210526315789,0.3684210526315789,0.2631578947368421,19.0,198.0,66.0,393.0,7.0,7.0,5.0
20220414,1230.15,1223.36,1231.57,1222.61,0.0056999999999999,6.920000000000073,일반언론,0.2433234421364985,0.11275964391691394,0.6439169139465876,674.0,네이버금융,0.42105263157894735,0.42105263157894735,0.15789473684210525,19.0,164.0,76.0,434.0,8.0,8.0,3.0
20220415,1228.19,1230.26,1232.11,1227.01,-0.0016,-1.9600000000000364,일반언론,0.2647887323943662,0.12394366197183099,0.6112676056338028,710.0,네이버금융,0.5,0.3,0.2,20.0,188.0,88.0,434.0,10.0,6.0,4.0
20220418,1235.22,1229.08,1235.81,1228.88,0.0056999999999999,7.029999999999973,일반언론,0.28957528957528955,0.10038610038610038,0.61003861003861,1036.0,네이버금융,0.10714285714285714,0.8214285714285714,0.07142857142857142,28.0,300.0,104.0,632.0,3.0,23.0,2.0
20220419,1239.53,1235.45,1242.67,1233.17,0.0034999999999999,4.309999999999945,일반언론,0.2503617945007236,0.09696092619392185,0.6526772793053546,691.0,네이버금융,0.6923076923076923,0.07692307692307693,0.23076923076923078,13.0,173.0,67.0,451.0,9.0,1.0,3.0
20220420,1233.66,1239.81,1241.04,1232.37,-0.0046999999999999,-5.869999999999891,일반언론,0.30214723926380366,0.10736196319018405,0.5904907975460123,652.0,네이버금융,0.5555555555555556,0.4444444444444444,0.0,18.0,197.0,70.0,385.0,10.0,8.0,0.0
20220421,1242.81,1233.98,1244.95,1233.85,0.0074,9.149999999999864,일반언론,0.27153284671532846,0.10656934306569343,0.621897810218978,685.0,네이버금융,0.95,0.0,0.05,20.0,186.0,73.0,426.0,19.0,0.0,1.0
20220422,1244.11,1242.34,1247.45,1238.45,0.001,1.2999999999999543,일반언론,0.2900763358778626,0.11297709923664122,0.5969465648854961,655.0,네이버금융,0.3888888888888889,0.5,0.1111111111111111,18.0,190.0,74.0,391.0,7.0,9.0,2.0
20220425,1250.1,1244.4,1253.77,1243.63,0.0048,5.990000000000009,일반언론,0.2756349952963311,0.09219190968955786,0.632173095014111,1063.0,네이버금융,0.32142857142857145,0.4642857142857143,0.21428571428571427,28.0,293.0,98.0,672.0,9.0,13.0,6.0
20220426,1260.67,1250.22,1261.43,1245.14,0.0085,10.570000000000164,일반언론,0.2696793002915452,0.119533527696793,0.6107871720116618,686.0,네이버금융,0.23076923076923078,0.6153846153846154,0.15384615384615385,13.0,185.0,82.0,419.0,3.0,8.0,2.0
