Date,Open,High,Low,Close,거래량,거래대금,상장시가총액,Change
2022-07-01,748.2,753.45,724.2,729.48,798819284,5.72205E+12,3.18802E+14,-2.141017386
2022-07-04,733.35,736.73,712.53,722.73,867467637,5.29494E+12,3.1545E+14,-0.925316664
2022-07-05,729.4,750.98,728.32,750.95,936690912,5.93236E+12,3.27058E+14,3.904639354
2022-07-06,750.04,759.88,743.61,744.63,742267524,6.38648E+12,3.24728E+14,-0.841600639
2022-07-07,750.98,759.03,750.67,757.97,809541581,5.79763E+12,3.30995E+14,1.791493762
2022-07-08,764.98,770.92,764.02,766.48,850955967,6.43857E+12,3.34754E+14,1.122735728
2022-07-11,767.89,774.35,763.14,767.04,779199227,6.01354E+12,3.35525E+14,0.0730612671
2022-07-12,762.18,762.18,747.74,750.78,766362605,6.36834E+12,3.28273E+14,-2.119837297
2022-07-13,751.34,763.73,747.74,763.18,896498523,6.8725E+12,3.3317E+14,1.651615653
2022-07-14,762.54,768.13,757.99,766.08,823119558,6.30032E+12,3.34611E+14,0.379988993
2022-07-15,768.41,769.29,754.33,762.39,850289830,6.23506E+12,3.42387E+14,-0.481672932
2022-07-18,770.29,776.72,766.89,776.72,720021009,5.83113E+12,3.49014E+14,1.87961542
2022-07-19,773.73,782.33,771.69,782.33,743423519,6.17779E+12,3.5155E+14,0.722267999
2022-07-20,792.94,795.92,788.02,790.72,939573292,7.15274E+12,3.55313E+14,1.072437462
2022-07-21,792.95,795.67,790.97,795.15,937754661,6.90071E+12,3.57734E+14,0.560248887
2022-07-22,796.58,800.65,789.73,789.75,892760423,6.131E+12,3.55384E+14,-0.679117148
2022-07-25,787.71,791.25,783.78,789.69,871219511,5.49482E+12,3.55145E+14,-0.00759734093
2022-07-26,788.76,791.01,786.46,789.93,841385906,5.37379E+12,3.55174E+14,0.0303916727
2022-07-27,789.61,795.81,788.29,795.7,678540939,5.16236E+12,3.57673E+14,0.73044447
2022-07-28,802.5,805.2,796.48,798.32,737057966,5.91593E+12,3.60162E+14,0.329269825
