,press,date,0_percent,1_percent,2_percent,뉴스개수
80,경향신문,20210902,0.2967032967032967,0.04395604395604396,0.6593406593406593,91
81,경향신문,20210903,0.375,0.1125,0.5125,80
82,경향신문,20210904,0.2898550724637681,0.10144927536231885,0.6086956521739131,69
83,경향신문,20210906,0.2839506172839506,0.12345679012345678,0.5925925925925926,81
84,경향신문,20210907,0.25,0.03571428571428571,0.7142857142857143,84
85,경향신문,20210908,0.21875,0.052083333333333336,0.7291666666666666,96
86,경향신문,20210909,0.2727272727272727,0.06818181818181818,0.6590909090909091,88
87,경향신문,20210910,0.30337078651685395,0.056179775280898875,0.6404494382022472,89
88,경향신문,20210911,0.2753623188405797,0.057971014492753624,0.6666666666666666,69
89,경향신문,20210913,0.26744186046511625,0.13953488372093023,0.5930232558139535,86
90,경향신문,20210914,0.32941176470588235,0.03529411764705882,0.6352941176470588,85
91,경향신문,20210915,0.22535211267605634,0.08450704225352113,0.6901408450704225,71
92,경향신문,20210916,0.27058823529411763,0.11764705882352941,0.611764705882353,85
93,경향신문,20210917,0.26744186046511625,0.10465116279069768,0.627906976744186,86
94,경향신문,20210918,0.2857142857142857,0.05357142857142857,0.6607142857142857,56
95,경향신문,20210923,0.3,0.1,0.6,80
96,경향신문,20210924,0.3375,0.05,0.6125,80
97,경향신문,20210925,0.30434782608695654,0.08695652173913043,0.6086956521739131,69
98,경향신문,20210927,0.31645569620253167,0.11392405063291139,0.569620253164557,79
99,경향신문,20210928,0.2891566265060241,0.04819277108433735,0.6626506024096386,83
100,경향신문,20210929,0.41333333333333333,0.05333333333333334,0.5333333333333333,75
101,경향신문,20210930,0.3111111111111111,0.07777777777777778,0.6111111111111112,90
102,경향신문,20211001,0.36585365853658536,0.04878048780487805,0.5853658536585366,82
103,경향신문,20211002,0.37142857142857144,0.1,0.5285714285714286,70
104,경향신문,20211004,0.3939393939393939,0.06060606060606061,0.5454545454545454,66
105,경향신문,20211005,0.34177215189873417,0.10126582278481013,0.5569620253164557,79
106,경향신문,20211006,0.29896907216494845,0.041237113402061855,0.6597938144329897,97
107,경향신문,20211007,0.32978723404255317,0.06382978723404255,0.6063829787234043,94
108,경향신문,20211008,0.3953488372093023,0.10465116279069768,0.5,86
109,경향신문,20211009,0.24615384615384617,0.06153846153846154,0.6923076923076923,65
110,경향신문,20211011,0.3698630136986301,0.0273972602739726,0.6027397260273972,73
111,경향신문,20211012,0.35135135135135137,0.05405405405405406,0.5945945945945946,74
112,경향신문,20211013,0.3176470588235294,0.047058823529411764,0.6352941176470588,85
113,경향신문,20211014,0.21348314606741572,0.11235955056179775,0.6741573033707865,89
114,경향신문,20211015,0.3411764705882353,0.12941176470588237,0.5294117647058824,85
115,경향신문,20211016,0.2361111111111111,0.09722222222222222,0.6666666666666666,72
116,경향신문,20211018,0.26744186046511625,0.09302325581395349,0.6395348837209303,86
117,경향신문,20211019,0.35064935064935066,0.03896103896103896,0.6103896103896104,77
118,경향신문,20211020,0.29069767441860467,0.05813953488372093,0.6511627906976745,86
119,경향신문,20211021,0.2911392405063291,0.08860759493670886,0.620253164556962,79
120,경향신문,20211022,0.3191489361702128,0.10638297872340426,0.574468085106383,94
121,경향신문,20211023,0.38235294117647056,0.058823529411764705,0.5588235294117647,68
122,경향신문,20211025,0.30952380952380953,0.08333333333333333,0.6071428571428571,84
123,경향신문,20211026,0.3246753246753247,0.06493506493506493,0.6103896103896104,77
124,경향신문,20211027,0.2987012987012987,0.05194805194805195,0.6493506493506493,77
125,경향신문,20211028,0.4146341463414634,0.07317073170731707,0.5121951219512195,82
126,경향신문,20211029,0.3783783783783784,0.12162162162162163,0.5,74
127,경향신문,20211030,0.3088235294117647,0.08823529411764706,0.6029411764705882,68
128,경향신문,20211101,0.2,0.13333333333333333,0.6666666666666666,75
129,경향신문,20211102,0.27380952380952384,0.07142857142857142,0.6547619047619048,84
130,경향신문,20211103,0.34177215189873417,0.0759493670886076,0.5822784810126582,79
131,경향신문,20211104,0.3626373626373626,0.04395604395604396,0.5934065934065934,91
132,경향신문,20211105,0.2976190476190476,0.09523809523809523,0.6071428571428571,84
133,경향신문,20211106,0.24242424242424243,0.030303030303030304,0.7272727272727273,66
134,경향신문,20211108,0.18604651162790697,0.1511627906976744,0.6627906976744186,86
135,경향신문,20211109,0.2558139534883721,0.12790697674418605,0.6162790697674418,86
136,경향신문,20211110,0.38372093023255816,0.06976744186046512,0.5465116279069767,86
137,경향신문,20211111,0.23958333333333334,0.0625,0.6979166666666666,96
138,경향신문,20211112,0.26506024096385544,0.13253012048192772,0.6024096385542169,83
139,경향신문,20211113,0.35384615384615387,0.06153846153846154,0.5846153846153846,65
140,경향신문,20211115,0.34177215189873417,0.05063291139240506,0.6075949367088608,79
141,경향신문,20211116,0.3253012048192771,0.060240963855421686,0.6144578313253012,83
142,경향신문,20211117,0.3132530120481928,0.08433734939759036,0.6024096385542169,83
143,경향신문,20211118,0.34146341463414637,0.08536585365853659,0.573170731707317,82
144,경향신문,20211119,0.24050632911392406,0.1518987341772152,0.6075949367088608,79
145,경향신문,20211120,0.4098360655737705,0.03278688524590164,0.5573770491803278,61
146,경향신문,20211122,0.19101123595505617,0.056179775280898875,0.7528089887640449,89
147,경향신문,20211123,0.2839506172839506,0.09876543209876543,0.6172839506172839,81
148,경향신문,20211124,0.4430379746835443,0.0759493670886076,0.4810126582278481,79
149,경향신문,20211125,0.2682926829268293,0.06097560975609756,0.6707317073170732,82
150,경향신문,20211126,0.25,0.07142857142857142,0.6785714285714286,84
151,경향신문,20211127,0.2903225806451613,0.0,0.7096774193548387,62
152,경향신문,20211129,0.24050632911392406,0.12658227848101267,0.6329113924050633,79
153,경향신문,20211130,0.3287671232876712,0.0684931506849315,0.6027397260273972,73
154,경향신문,20211201,0.345679012345679,0.08641975308641975,0.5679012345679012,81
155,경향신문,20211202,0.34065934065934067,0.10989010989010989,0.5494505494505495,91
156,경향신문,20211203,0.38271604938271603,0.08641975308641975,0.5308641975308642,81
157,경향신문,20211204,0.22388059701492538,0.11940298507462686,0.6567164179104478,67
158,경향신문,20211206,0.27710843373493976,0.10843373493975904,0.6144578313253012,83
159,경향신문,20211207,0.24096385542168675,0.12048192771084337,0.6385542168674698,83
160,경향신문,20211208,0.36470588235294116,0.09411764705882353,0.5411764705882353,85
161,경향신문,20211209,0.3176470588235294,0.10588235294117647,0.5764705882352941,85
162,경향신문,20211210,0.3522727272727273,0.09090909090909091,0.5568181818181818,88
163,경향신문,20211211,0.24615384615384617,0.046153846153846156,0.7076923076923077,65
164,경향신문,20211213,0.37037037037037035,0.1111111111111111,0.5185185185185185,81
165,경향신문,20211214,0.4125,0.05,0.5375,80
166,경향신문,20211215,0.4268292682926829,0.08536585365853659,0.4878048780487805,82
167,경향신문,20211216,0.3,0.0625,0.6375,80
168,경향신문,20211217,0.3974358974358974,0.08974358974358974,0.5128205128205128,78
169,경향신문,20211218,0.296875,0.109375,0.59375,64
170,경향신문,20211220,0.3625,0.0875,0.55,80
171,경향신문,20211221,0.2727272727272727,0.11363636363636363,0.6136363636363636,88
172,경향신문,20211222,0.3780487804878049,0.024390243902439025,0.5975609756097561,82
173,경향신문,20211223,0.3132530120481928,0.012048192771084338,0.6746987951807228,83
174,경향신문,20211224,0.34146341463414637,0.08536585365853659,0.573170731707317,82
175,경향신문,20211225,0.2898550724637681,0.08695652173913043,0.6231884057971014,69
176,경향신문,20211227,0.3026315789473684,0.10526315789473684,0.5921052631578947,76
177,경향신문,20211228,0.3625,0.025,0.6125,80
178,경향신문,20211229,0.3333333333333333,0.07692307692307693,0.5897435897435898,78
179,경향신문,20211230,0.3625,0.0625,0.575,80
180,경향신문,20211231,0.2857142857142857,0.07792207792207792,0.6363636363636364,77
181,경향신문,20220101,0.23809523809523808,0.1111111111111111,0.6507936507936508,63
182,경향신문,20220103,0.2125,0.125,0.6625,80
183,경향신문,20220104,0.325,0.025,0.65,80
184,경향신문,20220105,0.26666666666666666,0.05333333333333334,0.68,75
185,경향신문,20220106,0.27586206896551724,0.06896551724137931,0.6551724137931034,87
186,경향신문,20220107,0.3291139240506329,0.05063291139240506,0.620253164556962,79
187,경향신문,20220108,0.16666666666666666,0.045454545454545456,0.7878787878787878,66
188,경향신문,20220110,0.35365853658536583,0.06097560975609756,0.5853658536585366,82
189,경향신문,20220111,0.35802469135802467,0.07407407407407407,0.5679012345679012,81
190,경향신문,20220112,0.38271604938271603,0.1111111111111111,0.5061728395061729,81
191,경향신문,20220113,0.39759036144578314,0.07228915662650602,0.5301204819277109,83
192,경향신문,20220114,0.37349397590361444,0.10843373493975904,0.5180722891566265,83
193,경향신문,20220115,0.34285714285714286,0.04285714285714286,0.6142857142857143,70
194,경향신문,20220117,0.2727272727272727,0.022727272727272728,0.7045454545454546,88
195,경향신문,20220118,0.3023255813953488,0.09302325581395349,0.6046511627906976,86
196,경향신문,20220119,0.4074074074074074,0.09876543209876543,0.49382716049382713,81
197,경향신문,20220120,0.32558139534883723,0.09302325581395349,0.5813953488372093,86
198,경향신문,20220121,0.2682926829268293,0.08536585365853659,0.6463414634146342,82
199,경향신문,20220122,0.328125,0.0625,0.609375,64
200,경향신문,20220124,0.358974358974359,0.05128205128205128,0.5897435897435898,78
201,경향신문,20220125,0.2839506172839506,0.12345679012345678,0.5925925925925926,81
202,경향신문,20220126,0.2875,0.1,0.6125,80
203,경향신문,20220127,0.33766233766233766,0.09090909090909091,0.5714285714285714,77
204,경향신문,20220128,0.3625,0.0875,0.55,80
205,경향신문,20220129,0.22413793103448276,0.06896551724137931,0.7068965517241379,58
206,경향신문,20220203,0.36363636363636365,0.07792207792207792,0.5584415584415584,77
207,경향신문,20220204,0.43023255813953487,0.06976744186046512,0.5,86
208,경향신문,20220205,0.30303030303030304,0.07575757575757576,0.6212121212121212,66
209,경향신문,20220207,0.35802469135802467,0.06172839506172839,0.5802469135802469,81
210,경향신문,20220208,0.31645569620253167,0.0379746835443038,0.6455696202531646,79
211,경향신문,20220209,0.2857142857142857,0.08333333333333333,0.6309523809523809,84
212,경향신문,20220210,0.4430379746835443,0.05063291139240506,0.5063291139240507,79
213,경향신문,20220211,0.26582278481012656,0.08860759493670886,0.6455696202531646,79
214,경향신문,20220212,0.358974358974359,0.08974358974358974,0.5512820512820513,78
215,경향신문,20220214,0.375,0.09090909090909091,0.5340909090909091,88
216,경향신문,20220215,0.20238095238095238,0.08333333333333333,0.7142857142857143,84
217,경향신문,20220216,0.375,0.05,0.575,80
218,경향신문,20220217,0.3068181818181818,0.14772727272727273,0.5454545454545454,88
219,경향신문,20220218,0.375,0.0625,0.5625,80
220,경향신문,20220219,0.3387096774193548,0.04838709677419355,0.6129032258064516,62
221,경향신문,20220221,0.3670886075949367,0.05063291139240506,0.5822784810126582,79
222,경향신문,20220222,0.32222222222222224,0.05555555555555555,0.6222222222222222,90
223,경향신문,20220223,0.3333333333333333,0.06172839506172839,0.6049382716049383,81
224,경향신문,20220224,0.38461538461538464,0.07692307692307693,0.5384615384615384,78
225,경향신문,20220225,0.375,0.075,0.55,80
226,경향신문,20220226,0.3424657534246575,0.0547945205479452,0.6027397260273972,73
227,경향신문,20220228,0.32098765432098764,0.07407407407407407,0.6049382716049383,81
228,경향신문,20220301,0.4025974025974026,0.07792207792207792,0.5194805194805194,77
229,경향신문,20220302,0.43661971830985913,0.056338028169014086,0.5070422535211268,71
230,경향신문,20220303,0.38202247191011235,0.06741573033707865,0.550561797752809,89
231,경향신문,20220304,0.2875,0.1,0.6125,80
232,경향신문,20220305,0.3333333333333333,0.09090909090909091,0.5757575757575758,66
233,경향신문,20220307,0.4375,0.1125,0.45,80
234,경향신문,20220308,0.46511627906976744,0.10465116279069768,0.43023255813953487,86
235,경향신문,20220309,0.32051282051282054,0.07692307692307693,0.6025641025641025,78
236,경향신문,20220310,0.3,0.1,0.6,80
237,경향신문,20220311,0.2898550724637681,0.07246376811594203,0.6376811594202898,69
238,경향신문,20220312,0.3972602739726027,0.0410958904109589,0.5616438356164384,73
239,경향신문,20220314,0.3116883116883117,0.07792207792207792,0.6103896103896104,77
240,경향신문,20220315,0.25287356321839083,0.12643678160919541,0.6206896551724138,87
241,경향신문,20220316,0.3493975903614458,0.060240963855421686,0.5903614457831325,83
242,경향신문,20220317,0.3048780487804878,0.07317073170731707,0.6219512195121951,82
243,경향신문,20220318,0.3258426966292135,0.06741573033707865,0.6067415730337079,89
244,경향신문,20220319,0.296875,0.046875,0.65625,64
245,경향신문,20220321,0.26744186046511625,0.09302325581395349,0.6395348837209303,86
246,경향신문,20220322,0.3058823529411765,0.07058823529411765,0.6235294117647059,85
247,경향신문,20220323,0.25882352941176473,0.058823529411764705,0.6823529411764706,85
248,경향신문,20220324,0.2564102564102564,0.0641025641025641,0.6794871794871795,78
249,경향신문,20220325,0.3404255319148936,0.0851063829787234,0.574468085106383,94
250,경향신문,20220326,0.30434782608695654,0.08695652173913043,0.6086956521739131,69
251,경향신문,20220328,0.3855421686746988,0.060240963855421686,0.5542168674698795,83
252,경향신문,20220329,0.26744186046511625,0.046511627906976744,0.686046511627907,86
253,경향신문,20220330,0.3048780487804878,0.04878048780487805,0.6463414634146342,82
254,경향신문,20220331,0.25882352941176473,0.03529411764705882,0.7058823529411765,85
255,경향신문,20220401,0.3974358974358974,0.15384615384615385,0.44871794871794873,78
256,경향신문,20220402,0.359375,0.078125,0.5625,64
257,경향신문,20220404,0.27710843373493976,0.060240963855421686,0.6626506024096386,83
258,경향신문,20220405,0.3125,0.0375,0.65,80
259,경향신문,20220406,0.3373493975903614,0.04819277108433735,0.6144578313253012,83
260,경향신문,20220407,0.4,0.09411764705882353,0.5058823529411764,85
261,경향신문,20220408,0.2727272727272727,0.125,0.6022727272727273,88
262,경향신문,20220409,0.3088235294117647,0.058823529411764705,0.6323529411764706,68
263,경향신문,20220411,0.23595505617977527,0.07865168539325842,0.6853932584269663,89
264,경향신문,20220412,0.2808988764044944,0.11235955056179775,0.6067415730337079,89
265,경향신문,20220413,0.3875,0.05,0.5625,80
266,경향신문,20220414,0.2127659574468085,0.10638297872340426,0.6808510638297872,94
267,경향신문,20220415,0.27380952380952384,0.10714285714285714,0.6190476190476191,84
268,경향신문,20220416,0.2463768115942029,0.11594202898550725,0.6376811594202898,69
269,경향신문,20220418,0.2967032967032967,0.07692307692307693,0.6263736263736264,91
270,경향신문,20220419,0.2857142857142857,0.07692307692307693,0.6373626373626373,91
271,경향신문,20220420,0.27380952380952384,0.05952380952380952,0.6666666666666666,84
272,경향신문,20220421,0.3125,0.075,0.6125,80
273,경향신문,20220422,0.27906976744186046,0.10465116279069768,0.6162790697674418,86
274,경향신문,20220423,0.22666666666666666,0.12,0.6533333333333333,75
275,경향신문,20220425,0.30864197530864196,0.07407407407407407,0.6172839506172839,81
276,경향신문,20220426,0.375,0.125,0.5,80
277,경향신문,20220427,0.32142857142857145,0.03571428571428571,0.6428571428571429,84
278,경향신문,20220428,0.30952380952380953,0.07142857142857142,0.6190476190476191,84
279,경향신문,20220429,0.38666666666666666,0.05333333333333334,0.56,75
280,경향신문,20220430,0.31746031746031744,0.1111111111111111,0.5714285714285714,63
281,경향신문,20220502,0.22093023255813954,0.11627906976744186,0.6627906976744186,86
282,경향신문,20220503,0.3595505617977528,0.06741573033707865,0.5730337078651685,89
283,경향신문,20220504,0.34146341463414637,0.024390243902439025,0.6341463414634146,82
284,경향신문,20220505,0.26506024096385544,0.0963855421686747,0.6385542168674698,83
285,경향신문,20220506,0.35,0.05,0.6,80
286,경향신문,20220507,0.2535211267605634,0.056338028169014086,0.6901408450704225,71
287,경향신문,20220509,0.3132530120481928,0.07228915662650602,0.6144578313253012,83
288,경향신문,20220510,0.3488372093023256,0.06976744186046512,0.5813953488372093,86
289,경향신문,20220511,0.2222222222222222,0.12222222222222222,0.6555555555555556,90
290,경향신문,20220512,0.325,0.075,0.6,80
291,경향신문,20220513,0.4044943820224719,0.06741573033707865,0.5280898876404494,89
292,경향신문,20220514,0.421875,0.078125,0.5,64
293,경향신문,20220516,0.3764705882352941,0.08235294117647059,0.5411764705882353,85
294,경향신문,20220517,0.3707865168539326,0.0449438202247191,0.5842696629213483,89
295,경향신문,20220518,0.32142857142857145,0.08333333333333333,0.5952380952380952,84
296,경향신문,20220519,0.3103448275862069,0.10344827586206896,0.5862068965517241,87
297,경향신문,20220520,0.3333333333333333,0.09195402298850575,0.5747126436781609,87
298,경향신문,20220521,0.19117647058823528,0.1323529411764706,0.6764705882352942,68
299,경향신문,20220523,0.41975308641975306,0.1111111111111111,0.4691358024691358,81
300,경향신문,20220524,0.26744186046511625,0.12790697674418605,0.6046511627906976,86
301,경향신문,20220525,0.3448275862068966,0.08045977011494253,0.5747126436781609,87
302,경향신문,20220526,0.28888888888888886,0.06666666666666667,0.6444444444444445,90
303,경향신문,20220527,0.36046511627906974,0.05813953488372093,0.5813953488372093,86
304,경향신문,20220528,0.3333333333333333,0.06349206349206349,0.6031746031746031,63
305,경향신문,20220530,0.29545454545454547,0.07954545454545454,0.625,88
306,경향신문,20220531,0.18823529411764706,0.17647058823529413,0.6352941176470588,85
307,경향신문,20220601,0.38271604938271603,0.07407407407407407,0.5432098765432098,81
308,경향신문,20220602,0.26506024096385544,0.07228915662650602,0.6626506024096386,83
309,경향신문,20220603,0.24705882352941178,0.1411764705882353,0.611764705882353,85
310,경향신문,20220604,0.22857142857142856,0.1,0.6714285714285714,70
311,경향신문,20220606,0.2727272727272727,0.09090909090909091,0.6363636363636364,77
312,경향신문,20220607,0.2926829268292683,0.0975609756097561,0.6097560975609756,82
313,경향신문,20220608,0.2413793103448276,0.05747126436781609,0.7011494252873564,87
314,경향신문,20220609,0.3258426966292135,0.15730337078651685,0.5168539325842697,89
315,경향신문,20220610,0.34444444444444444,0.08888888888888889,0.5666666666666667,90
316,경향신문,20220611,0.328125,0.046875,0.625,64
317,경향신문,20220613,0.23595505617977527,0.1348314606741573,0.6292134831460674,89
318,경향신문,20220614,0.44047619047619047,0.09523809523809523,0.4642857142857143,84
319,경향신문,20220615,0.30337078651685395,0.0898876404494382,0.6067415730337079,89
320,경향신문,20220616,0.2976190476190476,0.07142857142857142,0.6309523809523809,84
321,경향신문,20220617,0.2840909090909091,0.11363636363636363,0.6022727272727273,88
322,경향신문,20220618,0.3939393939393939,0.09090909090909091,0.5151515151515151,66
323,경향신문,20220620,0.28378378378378377,0.0945945945945946,0.6216216216216216,74
324,경향신문,20220621,0.379746835443038,0.05063291139240506,0.569620253164557,79
325,경향신문,20220622,0.3020833333333333,0.11458333333333333,0.5833333333333334,96
326,경향신문,20220623,0.3563218390804598,0.06896551724137931,0.5747126436781609,87
327,경향신문,20220624,0.3218390804597701,0.10344827586206896,0.5747126436781609,87
328,경향신문,20220625,0.3225806451612903,0.11290322580645161,0.5645161290322581,62
329,경향신문,20220627,0.35051546391752575,0.030927835051546393,0.6185567010309279,97
330,경향신문,20220628,0.2857142857142857,0.047619047619047616,0.6666666666666666,84
331,경향신문,20220629,0.2894736842105263,0.09210526315789473,0.618421052631579,76
332,경향신문,20220630,0.2916666666666667,0.06944444444444445,0.6388888888888888,72
333,동아일보,20210601,0.25675675675675674,0.10810810810810811,0.6351351351351351,148
334,동아일보,20210602,0.288,0.16,0.552,125
335,동아일보,20210603,0.1885245901639344,0.12295081967213115,0.6885245901639344,122
336,동아일보,20210604,0.20454545454545456,0.12121212121212122,0.6742424242424242,132
337,동아일보,20210605,0.296875,0.125,0.578125,64
338,동아일보,20210607,0.3153153153153153,0.0990990990990991,0.5855855855855856,111
339,동아일보,20210608,0.29931972789115646,0.10884353741496598,0.5918367346938775,147
340,동아일보,20210609,0.24375,0.15,0.60625,160
341,동아일보,20210610,0.2595419847328244,0.11450381679389313,0.6259541984732825,131
342,동아일보,20210611,0.24793388429752067,0.0743801652892562,0.6776859504132231,121
343,동아일보,20210612,0.234375,0.078125,0.6875,64
344,동아일보,20210614,0.1826086956521739,0.11304347826086956,0.7043478260869566,115
345,동아일보,20210615,0.21138211382113822,0.13008130081300814,0.6585365853658537,123
346,동아일보,20210616,0.22137404580152673,0.0916030534351145,0.6870229007633588,131
347,동아일보,20210617,0.2661290322580645,0.08870967741935484,0.6451612903225806,124
348,동아일보,20210618,0.211864406779661,0.0847457627118644,0.7033898305084746,118
349,동아일보,20210619,0.38095238095238093,0.07936507936507936,0.5396825396825397,63
350,동아일보,20210621,0.3482142857142857,0.044642857142857144,0.6071428571428571,112
351,동아일보,20210622,0.23943661971830985,0.11971830985915492,0.6408450704225352,142
352,동아일보,20210623,0.25153374233128833,0.12269938650306748,0.6257668711656442,163
353,동아일보,20210624,0.2358490566037736,0.0660377358490566,0.6981132075471698,106
354,동아일보,20210625,0.24031007751937986,0.046511627906976744,0.7131782945736435,129
355,동아일보,20210626,0.2786885245901639,0.06557377049180328,0.6557377049180327,61
356,동아일보,20210628,0.22627737226277372,0.16058394160583941,0.6131386861313869,137
357,동아일보,20210629,0.20408163265306123,0.11564625850340136,0.6802721088435374,147
358,동아일보,20210630,0.22535211267605634,0.11267605633802817,0.6619718309859155,142
359,동아일보,20210701,0.30708661417322836,0.06299212598425197,0.6299212598425197,127
360,동아일보,20210702,0.22033898305084745,0.05084745762711865,0.7288135593220338,118
361,동아일보,20210703,0.3548387096774194,0.11290322580645161,0.532258064516129,62
362,동아일보,20210705,0.3135593220338983,0.11016949152542373,0.576271186440678,118
